text,label
Normal email content 45020,0
Normal email content 92231,0
Normal email content 30528,0
Normal email content 67264,0
Normal email content 86219,0
Normal email content 59699,0
Normal email content 39147,0
Normal email content 48200,0
Normal email content 70218,0
Normal email content 39205,0
Normal email content 91770,0
Normal email content 70064,0
Normal email content 6323,0
Normal email content 66212,0
Normal email content 61312,0
Normal email content 97130,0
Normal email content 5436,0
Normal email content 17410,0
Normal email content 96708,0
Normal email content 82041,0
Normal email content 79351,0
Normal email content 86501,0
Normal email content 80630,0
Normal email content 69542,0
Normal email content 89075,0
Normal email content 11784,0
Normal email content 11152,0
Normal email content 92750,0
Normal email content 58621,0
Normal email content 80236,0
Normal email content 20838,0
Normal email content 46865,0
Normal email content 51922,0
Normal email content 9681,0
Normal email content 1987,0
Normal email content 77823,0
Normal email content 85354,0
Normal email content 50939,0
Normal email content 95767,0
Normal email content 51945,0
Normal email content 38535,0
Normal email content 14376,0
Normal email content 38587,0
Normal email content 95778,0
Normal email content 73136,0
Normal email content 56493,0
Normal email content 62801,0
Normal email content 24723,0
Normal email content 65036,0
Normal email content 47868,0
Normal email content 68227,0
Normal email content 72453,0
Normal email content 24878,0
Normal email content 8265,0
Normal email content 56276,0
Normal email content 14405,0
Normal email content 65767,0
Normal email content 5201,0
Normal email content 94411,0
Normal email content 6194,0
Normal email content 56342,0
Normal email content 25242,0
Normal email content 83111,0
Normal email content 37425,0
Normal email content 98070,0
Normal email content 98675,0
Normal email content 65192,0
Normal email content 89134,0
Normal email content 70900,0
Normal email content 56367,0
Normal email content 1992,0
Normal email content 8451,0
Normal email content 83224,0
Normal email content 96702,0
Normal email content 81108,0
Normal email content 67220,0
Normal email content 81805,0
Normal email content 61632,0
Normal email content 1404,0
Normal email content 43430,0
Normal email content 94553,0
Normal email content 7029,0
Normal email content 67450,0
Normal email content 78812,0
Normal email content 14334,0
Normal email content 96447,0
Normal email content 73731,0
Normal email content 28864,0
Normal email content 81161,0
Normal email content 15880,0
Normal email content 32984,0
Normal email content 67443,0
Normal email content 39012,0
Normal email content 60961,0
Normal email content 57859,0
Normal email content 3991,0
Normal email content 266,0
Normal email content 63549,0
Normal email content 34068,0
Normal email content 13746,0
Normal email content 13649,0
Normal email content 2878,0
Normal email content 3081,0
Normal email content 76815,0
Normal email content 1403,0
Normal email content 26717,0
Normal email content 59222,0
Normal email content 16421,0
Normal email content 15392,0
Normal email content 88775,0
Normal email content 2794,0
Normal email content 51083,0
Normal email content 44864,0
Normal email content 58428,0
Normal email content 54773,0
Normal email content 65019,0
Normal email content 56845,0
Normal email content 92640,0
Normal email content 55296,0
Normal email content 79770,0
Normal email content 27035,0
Normal email content 63456,0
Normal email content 91741,0
Normal email content 42255,0
Normal email content 11504,0
Normal email content 60684,0
Normal email content 79492,0
Normal email content 83636,0
Normal email content 20745,0
Normal email content 62113,0
Normal email content 32741,0
Normal email content 23370,0
Normal email content 2767,0
Normal email content 44575,0
Normal email content 81649,0
Normal email content 62484,0
Normal email content 18751,0
Normal email content 81664,0
Normal email content 10956,0
Normal email content 94967,0
Normal email content 30274,0
Normal email content 25515,0
Normal email content 59358,0
Normal email content 53087,0
Normal email content 43555,0
Normal email content 17785,0
Normal email content 36554,0
Normal email content 97187,0
Normal email content 37807,0
Normal email content 94638,0
Normal email content 81336,0
Normal email content 75533,0
Account Security Notice: Unauthorized login detected on your account. Verify now: https://example.com/verify,1
Normal email content 4983,0
Normal email content 55641,0
Normal email content 62670,0
Normal email content 95547,0
Normal email content 98276,0
Normal email content 28986,0
Normal email content 81651,0
Normal email content 47218,0
Normal email content 19339,0
Normal email content 16189,0
Normal email content 44698,0
Normal email content 46664,0
Normal email content 19163,0
Normal email content 6089,0
Normal email content 62558,0
Normal email content 90513,0
Normal email content 31621,0
Normal email content 38500,0
Normal email content 79692,0
Normal email content 30734,0
Normal email content 98025,0
Normal email content 98637,0
Normal email content 4047,0
Normal email content 26433,0
Normal email content 60219,0
Normal email content 47420,0
Normal email content 32082,0
Normal email content 77195,0
Normal email content 7852,0
Normal email content 985,0
Normal email content 26886,0
Normal email content 16302,0
Normal email content 11761,0
Normal email content 78572,0
IMPORTANT: Your account security has been breached. Click here to verify: https://example.com/verify,1
Normal email content 60652,0
Normal email content 9207,0
Normal email content 46039,0
Normal email content 34277,0
Normal email content 69778,0
Normal email content 53637,0
Normal email content 3125,0
Normal email content 1632,0
Normal email content 3772,0
Normal email content 39433,0
Normal email content 90609,0
Normal email content 93264,0
Normal email content 53743,0
Normal email content 10102,0
Normal email content 78886,0
Normal email content 4302,0
Normal email content 46009,0
Normal email content 23022,0
Normal email content 13784,0
Normal email content 85636,0
Normal email content 50754,0
Normal email content 6062,0
Normal email content 70774,0
Normal email content 88751,0
Normal email content 46657,0
Normal email content 13640,0
Normal email content 92739,0
Normal email content 33248,0
Normal email content 21995,0
Normal email content 52236,0
Normal email content 15260,0
Normal email content 44028,0
Normal email content 32007,0
Normal email content 47879,0
Normal email content 27657,0
Normal email content 12768,0
Normal email content 80130,0
Normal email content 11432,0
Normal email content 15934,0
